SCRIP_CODE,CLOSE,EXPIRY_DT
64632,25.65,31-05-2018 
73244,nan,28-06-2018 
88189,2.55,31-05-2018 
79468,nan,28-06-2018 
89888,nan,28-06-2018 
43656,0.25,31-05-2018 
35770,64.15,31-05-2018 
58972,5.6,31-05-2018 
50680,nan,31-05-2018 
90395,nan,28-06-2018 
48706,618.0,28-06-2018 
71355,23.5,31-05-2018 
98963,nan,28-06-2018 
84479,nan,28-06-2018 
45236,nan,26-07-2018 
48792,419.45,28-06-2018 
48926,547.0,28-06-2018 
49694,nan,28-06-2018 
61915,185.0,31-05-2018 
72443,nan,28-06-2018 
60668,nan,28-06-2018 
53697,nan,31-05-2018 
93188,nan,28-06-2018 
53644,18.0,31-05-2018 
50517,464.4,31-05-2018 
58542,nan,28-06-2018 
101879,14.5,26-07-2018 
72640,131.5,31-05-2018 
45625,nan,26-07-2018 
94056,0.5,31-05-2018 
66641,0.5,31-05-2018 
61980,2.0,31-05-2018 
50280,546.0,31-05-2018 
66020,24.15,28-06-2018 
52536,70.6,31-05-2018 
88723,124.0,31-05-2018 
96881,nan,28-06-2018 
52635,265.0,31-05-2018 
105378,25.0,28-06-2018 
65730,43.45,31-05-2018 
51390,27.6,28-06-2018 
72122,nan,28-06-2018 
70109,148.35,31-05-2018 
95404,nan,28-06-2018 
54782,0.4,31-05-2018 
63545,0.75,31-05-2018 
95875,23.1,31-05-2018 
64867,4.1,31-05-2018 
60189,2.1,31-05-2018 
61733,0.4,31-05-2018 
61772,14.3,31-05-2018 
73620,nan,28-06-2018 
69227,159.0,31-05-2018 
39368,59.0,24-05-2018 
67446,7.2,31-05-2018 
48531,244.4,28-06-2018 
59167,nan,28-06-2018 
69571,nan,31-05-2018 
87695,62.6,31-05-2018 
52726,1.15,31-05-2018 
55135,190.55,31-05-2018 
45600,114.0,26-07-2018 
65267,7.5,31-05-2018 
88164,0.35,31-05-2018 
73610,nan,28-06-2018 
64078,0.3,31-05-2018 
39065,5.5,24-05-2018 
52321,23.0,31-05-2018 
72939,nan,28-06-2018 
87765,0.4,31-05-2018 
48799,300.6,28-06-2018 
93443,98.75,31-05-2018 
88200,0.05,31-05-2018 
50528,270.0,31-05-2018 
46218,33.5,26-07-2018 
77167,nan,28-06-2018 
51761,0.45,31-05-2018 
54994,nan,31-05-2018 
56693,134.0,31-05-2018 
86484,nan,28-06-2018 
98308,nan,28-06-2018 
81510,107.25,31-05-2018 
66012,nan,28-06-2018 
92635,nan,28-06-2018 
55686,1.65,31-05-2018 
98386,nan,28-06-2018 
41559,1.8,31-05-2018 
77697,75.7,31-05-2018 
83631,nan,28-06-2018 
51554,1.0,31-05-2018 
72077,nan,28-06-2018 
81919,nan,28-06-2018 
102099,nan,28-06-2018 
88698,9.65,31-05-2018 
63551,0.25,31-05-2018 
87188,0.6,31-05-2018 
51838,0.1,31-05-2018 
96511,nan,28-06-2018 
64077,44.3,31-05-2018 
96775,nan,28-06-2018 
53695,1.0,31-05-2018 
72737,nan,28-06-2018 
69268,nan,28-06-2018 
87767,0.55,31-05-2018 
88373,2.2,31-05-2018 
50685,0.5,31-05-2018 
35777,14.45,31-05-2018 
64864,77.4,31-05-2018 
70113,127.0,31-05-2018 
63006,31.0,31-05-2018 
52701,205.2,31-05-2018 
96765,nan,28-06-2018 
67425,1.25,31-05-2018 
72636,88.65,31-05-2018 
80990,nan,28-06-2018 
51818,nan,31-05-2018 
57063,8.0,31-05-2018 
68783,nan,28-06-2018 
50177,292.05,31-05-2018 
69830,nan,31-05-2018 
64318,nan,28-06-2018 
75830,nan,28-06-2018 
102885,nan,31-05-2018 
90311,nan,28-06-2018 
56253,14.15,31-05-2018 
98059,nan,28-06-2018 
92815,nan,28-06-2018 
50503,530.3,31-05-2018 
87905,129.75,31-05-2018 
38527,9.05,31-05-2018 
92601,nan,28-06-2018 
52464,4.2,31-05-2018 
50298,17.9,31-05-2018 
45672,208.25,26-07-2018 
50352,105.4,31-05-2018 
70119,250.0,31-05-2018 
93464,14.2,31-05-2018 
50261,1197.9,31-05-2018 
66325,27.7,31-05-2018 
58005,nan,28-06-2018 
58546,nan,28-06-2018 
86997,0.65,31-05-2018 
88431,5.45,31-05-2018 
51180,12.5,31-05-2018 
89852,nan,28-06-2018 
96228,2.5,28-06-2018 
90683,nan,28-06-2018 
66727,nan,31-05-2018 
40696,nan,27-12-2018 
45123,nan,24-05-2018 
50416,673.35,31-05-2018 
67171,13.2,31-05-2018 
85238,nan,28-06-2018 
51265,20.1,31-05-2018 
89631,nan,28-06-2018 
89878,nan,28-06-2018 
51747,nan,31-05-2018 
45656,nan,26-07-2018 
45730,962.2,26-07-2018 
57205,13.25,31-05-2018 
68012,13.5,31-05-2018 
43884,0.1,17-05-2018 
42536,230.05,28-06-2018 
59433,nan,28-06-2018 
73097,nan,28-06-2018 
103654,nan,28-06-2018 
51511,8.0,31-05-2018 
88717,77.0,31-05-2018 
97397,nan,28-06-2018 
72135,nan,28-06-2018 
46614,nan,28-06-2018 
96101,1.6,31-05-2018 
89027,nan,28-06-2018 
39997,nan,28-06-2018 
46953,950.0,24-05-2018 
98321,nan,28-06-2018 
59731,nan,28-06-2018 
69380,130.0,31-05-2018 
86266,nan,28-06-2018 
93124,60.35,31-05-2018 
52242,1.4,31-05-2018 
63771,0.45,31-05-2018 
48788,927.8,28-06-2018 
71834,nan,28-06-2018 
46227,nan,26-07-2018 
45191,282.75,26-07-2018 
89389,5.0,31-05-2018 
89982,4.75,31-05-2018 
90963,nan,28-06-2018 
49026,186.95,28-06-2018 
61975,88.0,31-05-2018 
52061,0.7,31-05-2018 
70215,nan,28-06-2018 
59260,nan,28-06-2018 
81905,nan,28-06-2018 
71123,nan,28-06-2018 
100250,77.5,31-05-2018 
70011,nan,31-05-2018 
101969,0.45,31-05-2018 
52404,3.95,31-05-2018 
65213,71.5,31-05-2018 
73533,84.0,31-05-2018 
97512,nan,28-06-2018 
97735,9.5,31-05-2018 
67097,nan,28-06-2018 
52524,7.0,31-05-2018 
82326,nan,28-06-2018 
96620,nan,28-06-2018 
46072,nan,26-07-2018 
50632,35.5,31-05-2018 
49054,91.85,28-06-2018 
54584,24.5,31-05-2018 
67058,nan,28-06-2018 
78360,22.0,31-05-2018 
83611,0.2,28-06-2018 
64629,35.35,31-05-2018 
49592,95.0,28-06-2018 
50555,1660.0,31-05-2018 
64862,62.75,31-05-2018 
50390,386.8,31-05-2018 
87049,10.7,31-05-2018 
55256,3.9,31-05-2018 
39317,46.0,31-05-2018 
61982,1.0,31-05-2018 
92974,5.0,28-06-2018 
63850,nan,31-05-2018 
85162,5.8,31-05-2018 
72044,nan,28-06-2018 
103058,66.45,31-05-2018 
52646,140.0,31-05-2018 
53359,5.5,31-05-2018 
53479,26.2,31-05-2018 
49610,nan,27-09-2018 
58459,nan,28-06-2018 
87192,0.3,31-05-2018 
70351,nan,28-06-2018 
50245,548.4,31-05-2018 
58022,nan,28-06-2018 
58209,434.25,31-05-2018 
80146,7.0,28-06-2018 
63462,63.9,31-05-2018 
54327,45.8,31-05-2018 
57490,1.5,31-05-2018 
74261,835.0,31-05-2018 
97378,nan,28-06-2018 
65568,0.2,31-05-2018 
59149,14.5,31-05-2018 
50572,nan,31-05-2018 
90827,nan,28-06-2018 
50194,1204.9,31-05-2018 
59274,nan,28-06-2018 
45482,129.55,26-07-2018 
95234,0.8,31-05-2018 
105370,nan,28-06-2018 
45775,nan,31-05-2018 
88680,nan,31-05-2018 
50466,18.3,31-05-2018 
91330,nan,28-06-2018 
50426,4005.0,31-05-2018 
53478,6.05,31-05-2018 
53702,1.25,31-05-2018 
97401,nan,28-06-2018 
90800,nan,28-06-2018 
66611,6.3,31-05-2018 
71064,nan,28-06-2018 
63988,nan,28-06-2018 
78983,nan,28-06-2018 
97548,nan,28-06-2018 
61165,4.65,31-05-2018 
62076,1.9,31-05-2018 
88445,82.0,31-05-2018 
89018,nan,28-06-2018 
58098,nan,28-06-2018 
50208,1180.85,31-05-2018 
67754,nan,31-05-2018 
98961,nan,28-06-2018 
64319,7.35,28-06-2018 
92807,3.7,28-06-2018 
51512,42.0,31-05-2018 
93030,nan,31-05-2018 
72656,315.15,31-05-2018 
53366,8.1,31-05-2018 
56660,5.0,31-05-2018 
58335,nan,28-06-2018 
88141,1.3,31-05-2018 
62742,16.4,31-05-2018 
96706,nan,28-06-2018 
90766,nan,28-06-2018 
88446,0.55,31-05-2018 
45604,3255.0,26-07-2018 
56107,16.95,31-05-2018 
50376,1099.6,31-05-2018 
65318,0.25,31-05-2018 
56533,nan,31-05-2018 
71854,nan,28-06-2018 
71860,nan,28-06-2018 
72043,4.85,28-06-2018 
100235,nan,31-05-2018 
88059,2.9,31-05-2018 
36297,3.15,28-06-2018 
63387,21.0,28-06-2018 
88186,1.75,31-05-2018 
78744,17.0,28-06-2018 
51367,20.0,31-05-2018 
89180,3.8,31-05-2018 
48919,17.6,28-06-2018 
55680,0.25,31-05-2018 
79345,nan,31-05-2018 
50303,1189.5,31-05-2018 
57688,13.5,28-06-2018 
63235,nan,28-06-2018 
102121,nan,28-06-2018 
90401,nan,28-06-2018 
93864,24.8,31-05-2018 
95861,2.0,31-05-2018 
97958,0.05,31-05-2018 
62120,nan,31-05-2018 
59665,nan,28-06-2018 
68117,345.5,31-05-2018 
52082,0.75,31-05-2018 
52309,3.5,31-05-2018 
63617,24.45,31-05-2018 
72724,650.0,31-05-2018 
87022,nan,31-05-2018 
60838,55.0,31-05-2018 
98419,nan,28-06-2018 
62567,1.95,31-05-2018 
51201,2.0,31-05-2018 
54473,185.65,31-05-2018 
43885,645.85,17-05-2018 
73059,nan,28-06-2018 
62795,3.0,28-06-2018 
88299,2.25,31-05-2018 
80251,nan,28-06-2018 
77650,2.1,31-05-2018 
81677,nan,28-06-2018 
67196,nan,31-05-2018 
99124,23.0,28-06-2018 
104151,nan,28-06-2018 
57411,22.95,31-05-2018 
78433,11.7,31-05-2018 
52427,123.0,31-05-2018 
61747,nan,31-05-2018 
46606,67.45,24-05-2018 
62757,16.8,31-05-2018 
87466,0.25,31-05-2018 
92875,4.0,31-05-2018 
45657,186.85,26-07-2018 
56565,85.0,31-05-2018 
41773,28.9,24-05-2018 
71464,nan,28-06-2018 
41022,nan,31-05-2018 
104230,nan,28-06-2018 
45747,26.65,26-07-2018 
51751,4.75,31-05-2018 
95175,nan,28-06-2018 
50373,2440.0,31-05-2018 
72631,215.15,31-05-2018 
73399,23.2,31-05-2018 
66600,0.2,31-05-2018 
90658,nan,28-06-2018 
97527,nan,28-06-2018 
63275,nan,28-06-2018 
61966,7.8,31-05-2018 
62959,14.35,31-05-2018 
82327,nan,28-06-2018 
98137,24.2,31-05-2018 
71470,nan,28-06-2018 
73087,nan,28-06-2018 
88379,18.1,31-05-2018 
79987,8.85,28-06-2018 
93813,4.35,31-05-2018 
37839,0.5,28-06-2018 
53480,12.0,31-05-2018 
53904,2.05,31-05-2018 
95192,nan,28-06-2018 
57579,nan,28-06-2018 
81505,nan,31-05-2018 
58487,nan,28-06-2018 
90965,nan,28-06-2018 
45724,116.85,26-07-2018 
94905,134.65,31-05-2018 
96169,nan,28-06-2018 
90713,nan,28-06-2018 
67762,1.4,31-05-2018 
99111,18.0,28-06-2018 
99594,nan,31-05-2018 
89176,nan,31-05-2018 
52528,14.0,31-05-2018 
94913,196.0,31-05-2018 
96830,33.45,31-05-2018 
60647,11.85,31-05-2018 
83635,nan,28-06-2018 
92821,nan,28-06-2018 
69239,169.0,31-05-2018 
60703,150.0,28-06-2018 
62530,nan,31-05-2018 
89188,0.8,31-05-2018 
93422,nan,31-05-2018 
53094,1.0,31-05-2018 
63806,0.25,31-05-2018 
43870,0.05,17-05-2018 
59859,19.0,31-05-2018 
60789,nan,28-06-2018 
60130,40.85,31-05-2018 
98374,nan,28-06-2018 
56154,nan,31-05-2018 
52802,3.0,31-05-2018 
81219,nan,31-05-2018 
54528,30.0,31-05-2018 
90256,nan,28-06-2018 
35024,2.4,24-05-2018 
93446,6.0,31-05-2018 
62953,41.9,31-05-2018 
89649,nan,28-06-2018 
41358,nan,28-06-2018 
50646,138.8,31-05-2018 
71696,15.05,31-05-2018 
99721,1.5,31-05-2018 
83046,nan,28-06-2018 
52933,nan,31-05-2018 
96704,0.75,28-06-2018 
97741,nan,31-05-2018 
60837,1.75,31-05-2018 
63018,1.05,31-05-2018 
95282,1.3,31-05-2018 
67437,nan,28-06-2018 
81899,2.0,28-06-2018 
71523,nan,28-06-2018 
56171,31.15,31-05-2018 
60819,nan,31-05-2018 
83628,0.75,28-06-2018 
68025,6.9,28-06-2018 
96576,nan,28-06-2018 
45261,387.0,26-07-2018 
89912,55.0,28-06-2018 
91819,29.3,31-05-2018 
53962,4.65,31-05-2018 
54030,82.35,31-05-2018 
64690,0.25,31-05-2018 
65266,nan,31-05-2018 
97488,nan,28-06-2018 
61955,57.1,31-05-2018 
98404,40.0,28-06-2018 
86661,38.0,31-05-2018 
83578,0.35,28-06-2018 
56256,2.0,31-05-2018 
60039,nan,28-06-2018 
60217,nan,28-06-2018 
50361,1076.85,31-05-2018 
36383,1013.5,31-05-2018 
67802,nan,31-05-2018 
69769,0.45,31-05-2018 
50578,1.8,31-05-2018 
90557,2.4,28-06-2018 
48918,106.2,28-06-2018 
57832,38.0,31-05-2018 
97657,31.0,28-06-2018 
91616,nan,28-06-2018 
92404,1.5,31-05-2018 
99073,8.3,31-05-2018 
101074,1.5,31-05-2018 
50407,735.05,31-05-2018 
60082,26.85,31-05-2018 
86265,nan,28-06-2018 
52976,nan,31-05-2018 
98134,11.15,31-05-2018 
85234,nan,28-06-2018 
50273,18.5,31-05-2018 
90881,15.15,28-06-2018 
69383,1.0,31-05-2018 
58082,nan,28-06-2018 
81125,0.25,31-05-2018 
52950,0.1,31-05-2018 
97776,nan,31-05-2018 
98747,31.5,28-06-2018 
39224,612.35,27-12-2018 
91814,50.3,31-05-2018 
64685,12.55,31-05-2018 
71122,nan,28-06-2018 
69250,2.4,31-05-2018 
72085,nan,28-06-2018 
89589,nan,28-06-2018 
90938,12.05,31-05-2018 
56915,5.1,31-05-2018 
95652,177.0,31-05-2018 
95188,nan,28-06-2018 
65946,0.45,31-05-2018 
98459,18.0,28-06-2018 
89815,nan,28-06-2018 
52064,14.35,31-05-2018 
55143,4.0,31-05-2018 
93822,0.45,31-05-2018 
58978,6.45,31-05-2018 
84985,0.05,31-05-2018 
90971,120.0,28-06-2018 
86469,nan,28-06-2018 
43848,0.05,17-05-2018 
50628,22.1,31-05-2018 
101398,nan,28-06-2018 
51190,65.9,31-05-2018 
88627,0.2,31-05-2018 
50226,375.7,31-05-2018 
95420,nan,28-06-2018 
52649,79.85,31-05-2018 
55848,37.0,31-05-2018 
74503,34.05,31-05-2018 
88400,0.4,31-05-2018 
63285,9.4,31-05-2018 
103598,nan,28-06-2018 
84401,nan,28-06-2018 
63200,17.0,31-05-2018 
62966,nan,28-06-2018 
64396,nan,28-06-2018 
63296,17.7,31-05-2018 
97712,115.0,28-06-2018 
94239,0.4,31-05-2018 
71072,nan,28-06-2018 
99071,4.9,31-05-2018 
73406,nan,28-06-2018 
89854,nan,28-06-2018 
90548,nan,28-06-2018 
96373,29.0,28-06-2018 
56450,nan,31-05-2018 
62650,0.65,31-05-2018 
38263,nan,28-06-2018 
67530,8.45,31-05-2018 
73081,nan,28-06-2018 
73101,nan,28-06-2018 
62653,40.0,31-05-2018 
101072,2.0,31-05-2018 
102069,49.0,31-05-2018 
88371,1.15,31-05-2018 
80005,10.55,28-06-2018 
95431,nan,28-06-2018 
97662,5.8,28-06-2018 
97789,3.3,31-05-2018 
60438,nan,26-07-2018 
61843,0.8,31-05-2018 
53458,91.95,31-05-2018 
97335,0.35,28-06-2018 
61949,3.65,31-05-2018 
96622,nan,28-06-2018 
71458,nan,28-06-2018 
71875,nan,28-06-2018 
83499,nan,28-06-2018 
45265,634.0,26-07-2018 
94999,3.8,28-06-2018 
50347,482.5,31-05-2018 
67173,30.1,31-05-2018 
66212,1.2,31-05-2018 
98438,nan,28-06-2018 
50623,528.3,31-05-2018 
60344,73.3,31-05-2018 
69376,86.9,31-05-2018 
45254,275.65,26-07-2018 
91694,40.35,28-06-2018 
57054,26.0,31-05-2018 
98400,nan,28-06-2018 
62089,30.8,31-05-2018 
62109,nan,31-05-2018 
51884,nan,31-05-2018 
43933,10.85,17-05-2018 
100293,0.7,31-05-2018 
100999,16.0,31-05-2018 
88626,8.95,31-05-2018 
93037,180.0,31-05-2018 
98370,nan,28-06-2018 
86796,0.35,31-05-2018 
59297,nan,28-06-2018 
72854,nan,28-06-2018 
85187,nan,28-06-2018 
85244,nan,28-06-2018 
71793,1.2,31-05-2018 
62553,2.5,31-05-2018 
105346,nan,28-06-2018 
64313,nan,28-06-2018 
69773,0.15,31-05-2018 
39129,936.0,28-06-2018 
50660,429.55,31-05-2018 
48555,1050.1,28-06-2018 
68588,2.75,31-05-2018 
89602,nan,28-06-2018 
93528,nan,28-06-2018 
71794,10.55,31-05-2018 
57565,nan,28-06-2018 
60219,nan,28-06-2018 
58003,nan,28-06-2018 
69696,36.5,31-05-2018 
91496,nan,28-06-2018 
93427,6.1,31-05-2018 
55465,31.65,31-05-2018 
56105,23.0,31-05-2018 
53360,11.15,31-05-2018 
98439,nan,28-06-2018 
77309,nan,28-06-2018 
88181,0.05,31-05-2018 
50664,528.3,31-05-2018 
35000,2.7,17-05-2018 
81869,nan,28-06-2018 
76405,nan,28-06-2018 
90969,nan,28-06-2018 
36280,1.25,31-05-2018 
63615,20.65,31-05-2018 
54318,20.55,31-05-2018 
71795,1.0,31-05-2018 
60641,11.25,31-05-2018 
97957,7.5,31-05-2018 
65315,nan,31-05-2018 
86928,nan,31-05-2018 
101504,10.85,31-05-2018 
78981,nan,28-06-2018 
79487,nan,28-06-2018 
79488,nan,28-06-2018 
51362,9.55,31-05-2018 
81340,nan,28-06-2018 
95002,2.9,28-06-2018 
96558,nan,28-06-2018 
49695,410.0,27-09-2018 
85308,19.3,31-05-2018 
75804,nan,28-06-2018 
76413,nan,28-06-2018 
49258,1365.95,28-06-2018 
45586,116.0,26-07-2018 
50346,799.4,31-05-2018 
61754,0.55,31-05-2018 
63289,3.95,31-05-2018 
58086,nan,28-06-2018 
95173,nan,28-06-2018 
66318,9.45,31-05-2018 
81883,35.25,28-06-2018 
85181,nan,28-06-2018 
96557,nan,28-06-2018 
61571,3.0,31-05-2018 
90336,nan,28-06-2018 
88863,nan,31-05-2018 
88272,0.05,31-05-2018 
66056,nan,28-06-2018 
93465,87.9,31-05-2018 
89817,nan,28-06-2018 
45578,510.85,26-07-2018 
96582,1.65,28-06-2018 
94254,1.4,31-05-2018 
53654,1.0,31-05-2018 
61961,16.25,31-05-2018 
70367,nan,28-06-2018 
71100,nan,28-06-2018 
51765,0.15,31-05-2018 
95832,nan,28-06-2018 
81894,nan,28-06-2018 
91623,nan,28-06-2018 
49377,281.35,28-06-2018 
94922,nan,28-06-2018 
52461,50.4,31-05-2018 
82985,nan,28-06-2018 
96167,nan,28-06-2018 
36997,nan,28-06-2018 
45165,5.6,24-05-2018 
41525,1544.0,27-12-2018 
68055,1.7,31-05-2018 
87451,3.4,31-05-2018 
61250,nan,28-06-2018 
62123,52.35,31-05-2018 
76354,22.0,31-05-2018 
59266,nan,28-06-2018 
96773,nan,28-06-2018 
82791,nan,28-06-2018 
95190,nan,28-06-2018 
50320,332.75,31-05-2018 
81369,nan,26-07-2018 
93309,2.25,28-06-2018 
54573,nan,31-05-2018 
72658,331.45,31-05-2018 
55151,2.2,31-05-2018 
62059,1.2,31-05-2018 
99605,11.0,31-05-2018 
87831,2.3,31-05-2018 
56174,4.5,31-05-2018 
63928,0.75,31-05-2018 
58961,1.0,31-05-2018 
97552,nan,28-06-2018 
97792,0.3,31-05-2018 
41642,nan,31-05-2018 
79346,nan,31-05-2018 
98237,1.4,31-05-2018 
61963,26.65,31-05-2018 
35070,400.0,28-06-2018 
96112,15.7,31-05-2018 
87841,12.9,31-05-2018 
76429,nan,28-06-2018 
76571,5.5,28-06-2018 
50175,35.5,31-05-2018 
51757,1.0,31-05-2018 
95006,4.5,28-06-2018 
68054,19.7,31-05-2018 
63537,13.35,31-05-2018 
56160,nan,31-05-2018 
94698,0.25,31-05-2018 
72633,197.1,31-05-2018 
60635,56.25,31-05-2018 
94071,138.3,31-05-2018 
100698,nan,28-06-2018 
98821,nan,28-06-2018 
88079,71.5,31-05-2018 
76447,nan,28-06-2018 
51373,38.0,31-05-2018 
90025,nan,28-06-2018 
53135,nan,31-05-2018 
61125,0.5,31-05-2018 
61320,68.0,31-05-2018 
60205,nan,28-06-2018 
97540,nan,28-06-2018 
50321,2486.7,31-05-2018 
57725,nan,28-06-2018 
88061,9.05,31-05-2018 
88576,0.25,31-05-2018 
52329,2.7,31-05-2018 
54311,19.95,31-05-2018 
78361,4.4,31-05-2018 
67167,1.5,31-05-2018 
89359,nan,28-06-2018 
97597,nan,28-06-2018 
81200,0.6,31-05-2018 
82265,0.2,31-05-2018 
88138,nan,31-05-2018 
49221,245.0,28-06-2018 
52542,185.0,31-05-2018 
55468,9.85,31-05-2018 
57197,3.15,31-05-2018 
75514,0.1,31-05-2018 
58985,1.25,31-05-2018 
60041,nan,28-06-2018 
70398,nan,28-06-2018 
91205,118.0,31-05-2018 
97979,nan,28-06-2018 
45536,1856.55,26-07-2018 
88156,1.2,31-05-2018 
94953,nan,28-06-2018 
64704,nan,31-05-2018 
86927,0.15,31-05-2018 
91253,5.25,31-05-2018 
52970,nan,31-05-2018 
98959,nan,28-06-2018 
50453,9.1,31-05-2018 
88145,3.4,31-05-2018 
88146,10.5,31-05-2018 
92684,nan,28-06-2018 
51364,5.0,31-05-2018 
95231,0.95,31-05-2018 
52245,14.95,31-05-2018 
92039,12.6,31-05-2018 
90989,nan,28-06-2018 
98403,nan,28-06-2018 
68128,31.2,31-05-2018 
70576,nan,28-06-2018 
58488,nan,28-06-2018 
68057,1.4,31-05-2018 
54574,3.0,31-05-2018 
54715,1.65,31-05-2018 
95863,3.0,31-05-2018 
98036,nan,28-06-2018 
41484,nan,31-05-2018 
59254,nan,28-06-2018 
93180,nan,28-06-2018 
58953,nan,28-06-2018 
65290,35.7,28-06-2018 
85191,nan,28-06-2018 
50400,2275.25,31-05-2018 
64673,nan,31-05-2018 
61819,62.2,31-05-2018 
99549,10.05,31-05-2018 
71112,nan,28-06-2018 
89049,nan,28-06-2018 
98256,12.9,31-05-2018 
66639,0.65,31-05-2018 
91325,nan,28-06-2018 
49433,700.0,28-06-2018 
70824,2.2,31-05-2018 
96118,4.2,31-05-2018 
60047,nan,28-06-2018 
98026,nan,28-06-2018 
60820,8.5,31-05-2018 
50580,nan,31-05-2018 
51178,9.0,31-05-2018 
100677,nan,28-06-2018 
57208,0.4,31-05-2018 
37958,4.1,28-06-2018 
46070,nan,26-07-2018 
42812,63.15,28-06-2018 
66609,9.25,31-05-2018 
59281,7.8,28-06-2018 
75401,0.3,31-05-2018 
88709,35.1,31-05-2018 
88842,47.0,31-05-2018 
98191,nan,28-06-2018 
50594,nan,31-05-2018 
63273,nan,31-05-2018 
68040,nan,28-06-2018 
78641,nan,28-06-2018 
89651,nan,28-06-2018 
66210,0.45,31-05-2018 
89768,39.95,31-05-2018 
39240,1.2,31-05-2018 
55010,0.65,31-05-2018 
52973,nan,31-05-2018 
52978,0.75,31-05-2018 
55838,5.55,31-05-2018 
59188,0.65,31-05-2018 
62652,1.0,31-05-2018 
86480,nan,28-06-2018 
89059,nan,28-06-2018 
63452,61.2,31-05-2018 
43570,nan,31-05-2018 
88851,47.1,31-05-2018 
95440,nan,28-06-2018 
94899,53.0,31-05-2018 
92394,16.35,31-05-2018 
43709,2679.2,28-06-2018 
61812,1.1,31-05-2018 
68581,1.0,31-05-2018 
64074,45.35,31-05-2018 
62887,nan,28-06-2018 
58196,8.3,31-05-2018 
59705,nan,28-06-2018 
61583,0.1,31-05-2018 
62977,26.45,31-05-2018 
52206,33.0,31-05-2018 
72518,nan,28-06-2018 
87010,0.25,31-05-2018 
65207,126.1,31-05-2018 
59036,40.75,31-05-2018 
51913,65.0,31-05-2018 
52159,50.0,31-05-2018 
60575,1.0,31-05-2018 
88070,20.05,31-05-2018 
94573,7.0,28-06-2018 
56239,nan,31-05-2018 
67208,nan,28-06-2018 
97648,nan,28-06-2018 
89369,58.0,28-06-2018 
67344,nan,28-06-2018 
80979,1.7,31-05-2018 
73141,nan,28-06-2018 
73263,nan,28-06-2018 
45740,245.0,26-07-2018 
51772,17.5,31-05-2018 
89974,72.85,31-05-2018 
52221,0.5,31-05-2018 
90968,6.6,28-06-2018 
45538,303.0,26-07-2018 
94909,138.0,31-05-2018 
60643,21.0,31-05-2018 
61577,0.7,31-05-2018 
86276,nan,28-06-2018 
95180,nan,28-06-2018 
85330,35.55,31-05-2018 
80607,16.55,31-05-2018 
84382,1.9,31-05-2018 
85437,nan,28-06-2018 
63667,9.65,31-05-2018 
56410,57.0,31-05-2018 
87056,0.1,31-05-2018 
50662,nan,31-05-2018 
81863,nan,28-06-2018 
60578,nan,28-06-2018 
69382,100.2,31-05-2018 
51342,nan,31-05-2018 
89811,nan,28-06-2018 
96532,nan,28-06-2018 
59353,6.45,31-05-2018 
60847,nan,31-05-2018 
81218,nan,31-05-2018 
52213,nan,31-05-2018 
50653,9.9,31-05-2018 
87880,516.55,31-05-2018 
101804,4.05,31-05-2018 
77147,nan,28-06-2018 
71111,nan,28-06-2018 
50589,2.6,31-05-2018 
98807,nan,28-06-2018 
52298,161.2,31-05-2018 
93445,87.35,31-05-2018 
64282,0.5,31-05-2018 
59426,1.45,28-06-2018 
61353,20.0,31-05-2018 
90656,nan,28-06-2018 
70219,nan,28-06-2018 
61862,0.55,31-05-2018 
61419,49.05,28-06-2018 
85233,nan,28-06-2018 
79983,nan,28-06-2018 
94146,nan,28-06-2018 
55820,17.0,31-05-2018 
57517,nan,31-05-2018 
61351,12.8,31-05-2018 
61916,19.9,31-05-2018 
105362,nan,28-06-2018 
50169,402.5,31-05-2018 
35200,225.85,28-06-2018 
88190,0.35,31-05-2018 
54303,1.05,31-05-2018 
90752,nan,28-06-2018 
46007,nan,26-07-2018 
66979,4.75,31-05-2018 
72005,nan,28-06-2018 
93031,410.0,31-05-2018 
52858,0.65,31-05-2018 
64094,nan,31-05-2018 
95877,30.05,31-05-2018 
64786,nan,26-07-2018 
97554,nan,28-06-2018 
67338,nan,28-06-2018 
68896,nan,28-06-2018 
81198,1.2,31-05-2018 
81436,1.5,31-05-2018 
100145,nan,28-06-2018 
39953,1.85,31-05-2018 
53126,nan,31-05-2018 
45654,nan,26-07-2018 
57200,2.65,31-05-2018 
96887,nan,28-06-2018 
60364,9.6,31-05-2018 
53373,23.5,31-05-2018 
60154,nan,28-06-2018 
58451,nan,28-06-2018 
90620,nan,28-06-2018 
70246,nan,28-06-2018 
51904,19.25,31-05-2018 
71143,nan,28-06-2018 
60351,13.7,31-05-2018 
69990,24.25,31-05-2018 
88073,74.9,31-05-2018 
76410,nan,28-06-2018 
51341,0.65,31-05-2018 
89608,nan,28-06-2018 
88703,20.25,31-05-2018 
51909,34.0,31-05-2018 
53893,1.0,31-05-2018 
69573,nan,31-05-2018 
89051,nan,28-06-2018 
64602,nan,31-05-2018 
50629,286.7,31-05-2018 
64855,35.0,31-05-2018 
85333,50.0,31-05-2018 
60343,0.85,31-05-2018 
75810,nan,28-06-2018 
88954,nan,28-06-2018 
96842,1.0,31-05-2018 
100236,0.9,31-05-2018 
63294,11.25,31-05-2018 
102076,0.25,31-05-2018 
96866,nan,28-06-2018 
50430,280.1,31-05-2018 
50625,375.0,31-05-2018 
98518,2.4,28-06-2018 
