SCRIP_CODE,CLOSE,EXPIRY_DT
60185,0.05,31-05-2018 
61747,nan,31-05-2018 
104151,nan,28-06-2018 
95917,nan,28-06-2018 
46606,65.45,24-05-2018 
56565,85.0,31-05-2018 
92875,4.0,31-05-2018 
62757,16.8,31-05-2018 
63151,nan,31-05-2018 
67540,nan,28-06-2018 
68301,nan,28-06-2018 
45657,186.85,26-07-2018 
103196,nan,31-05-2018 
87466,0.25,31-05-2018 
95987,nan,28-06-2018 
41773,26.25,24-05-2018 
50373,2443.6,31-05-2018 
51751,4.7,31-05-2018 
72631,215.15,31-05-2018 
73399,23.2,31-05-2018 
90658,nan,28-06-2018 
45747,26.65,26-07-2018 
95175,nan,28-06-2018 
41022,nan,31-05-2018 
46120,nan,26-07-2018 
71806,nan,31-05-2018 
91696,nan,28-06-2018 
96721,nan,28-06-2018 
80614,6.0,31-05-2018 
66600,0.2,31-05-2018 
101573,0.05,31-05-2018 
61966,7.4,31-05-2018 
97527,nan,28-06-2018 
62959,14.0,31-05-2018 
96554,nan,28-06-2018 
82327,nan,28-06-2018 
79987,8.85,28-06-2018 
53480,12.0,31-05-2018 
53904,2.05,31-05-2018 
93813,4.45,31-05-2018 
88379,18.75,31-05-2018 
95192,nan,28-06-2018 
95328,nan,28-06-2018 
98137,24.2,31-05-2018 
97956,0.15,31-05-2018 
45724,116.85,26-07-2018 
90713,nan,28-06-2018 
90965,nan,28-06-2018 
57579,nan,28-06-2018 
91194,0.5,31-05-2018 
58487,nan,28-06-2018 
81505,nan,31-05-2018 
96169,nan,28-06-2018 
98765,1.9,28-06-2018 
94905,134.65,31-05-2018 
99111,18.0,28-06-2018 
52528,14.0,31-05-2018 
60647,12.0,31-05-2018 
94913,196.0,31-05-2018 
67762,1.35,31-05-2018 
96830,33.45,31-05-2018 
83635,nan,28-06-2018 
99594,nan,31-05-2018 
89176,nan,31-05-2018 
92821,nan,28-06-2018 
63693,0.1,31-05-2018 
43870,0.05,17-05-2018 
81219,nan,31-05-2018 
56154,nan,31-05-2018 
53094,1.0,31-05-2018 
63806,0.25,31-05-2018 
89188,0.8,31-05-2018 
59859,19.0,31-05-2018 
60703,150.0,28-06-2018 
60789,nan,28-06-2018 
62530,nan,31-05-2018 
69239,169.0,31-05-2018 
52802,3.0,31-05-2018 
93422,nan,31-05-2018 
98374,nan,28-06-2018 
85865,nan,28-06-2018 
60130,40.85,31-05-2018 
35024,2.4,24-05-2018 
75511,19.55,31-05-2018 
41358,nan,28-06-2018 
54528,30.0,31-05-2018 
93446,6.0,31-05-2018 
62953,41.9,31-05-2018 
73721,nan,28-06-2018 
90256,nan,28-06-2018 
99721,1.4,31-05-2018 
50646,141.45,31-05-2018 
52933,nan,31-05-2018 
95282,1.3,31-05-2018 
60837,1.75,31-05-2018 
97741,nan,31-05-2018 
63018,1.05,31-05-2018 
96704,0.75,28-06-2018 
36289,nan,28-06-2018 
71696,15.05,31-05-2018 
56171,31.15,31-05-2018 
58291,nan,28-06-2018 
60819,nan,31-05-2018 
92642,nan,28-06-2018 
93287,nan,28-06-2018 
83628,0.75,28-06-2018 
69774,nan,31-05-2018 
96576,nan,28-06-2018 
91886,nan,28-06-2018 
45261,387.0,26-07-2018 
89912,55.0,28-06-2018 
53962,4.65,31-05-2018 
54030,82.35,31-05-2018 
91819,31.0,31-05-2018 
65266,nan,31-05-2018 
61955,57.1,31-05-2018 
97488,nan,28-06-2018 
64690,0.25,31-05-2018 
56256,2.0,31-05-2018 
83578,0.35,28-06-2018 
98404,40.0,28-06-2018 
101997,nan,28-06-2018 
82312,nan,28-06-2018 
84770,nan,28-06-2018 
86661,38.0,31-05-2018 
50361,1072.95,31-05-2018 
36383,1013.5,31-05-2018 
90557,2.4,28-06-2018 
48918,106.2,28-06-2018 
57832,40.65,31-05-2018 
92404,1.5,31-05-2018 
97657,31.0,28-06-2018 
50578,1.8,31-05-2018 
69769,0.45,31-05-2018 
97296,nan,28-06-2018 
67802,nan,31-05-2018 
72746,nan,28-06-2018 
101074,1.5,31-05-2018 
50407,738.15,31-05-2018 
60082,26.85,31-05-2018 
86265,nan,28-06-2018 
99073,8.3,31-05-2018 
52976,nan,31-05-2018 
50273,18.5,31-05-2018 
90881,15.15,28-06-2018 
58082,nan,28-06-2018 
92190,nan,28-06-2018 
98134,11.15,31-05-2018 
69383,1.0,31-05-2018 
85234,nan,28-06-2018 
94878,123.55,31-05-2018 
52950,0.1,31-05-2018 
98747,31.5,28-06-2018 
100356,nan,28-06-2018 
97776,nan,31-05-2018 
81125,0.25,31-05-2018 
96961,nan,28-06-2018 
39224,612.35,27-12-2018 
64685,12.55,31-05-2018 
91814,50.3,31-05-2018 
56915,4.55,31-05-2018 
90938,12.5,31-05-2018 
69250,2.35,31-05-2018 
95188,nan,28-06-2018 
71122,nan,28-06-2018 
95652,177.0,31-05-2018 
100351,nan,28-06-2018 
72085,nan,28-06-2018 
89815,nan,28-06-2018 
55143,4.0,31-05-2018 
38754,nan,31-05-2018 
58978,6.45,31-05-2018 
93822,0.4,31-05-2018 
65946,0.45,31-05-2018 
98459,18.0,28-06-2018 
70905,nan,28-06-2018 
84985,0.05,31-05-2018 
43848,0.05,17-05-2018 
90971,120.0,28-06-2018 
52064,14.35,31-05-2018 
50628,22.65,31-05-2018 
51190,65.9,31-05-2018 
101398,nan,28-06-2018 
50226,376.4,31-05-2018 
74503,34.3,31-05-2018 
37213,3.0,31-05-2018 
52649,79.85,31-05-2018 
88627,0.25,31-05-2018 
63285,9.4,31-05-2018 
95420,nan,28-06-2018 
54721,59.3,31-05-2018 
55848,37.0,31-05-2018 
84401,nan,28-06-2018 
103598,nan,28-06-2018 
88400,0.4,31-05-2018 
37179,nan,07-06-2018 
80588,nan,31-05-2018 
58101,nan,28-06-2018 
63163,nan,31-05-2018 
63200,17.3,31-05-2018 
63296,17.7,31-05-2018 
64396,nan,28-06-2018 
89234,nan,28-06-2018 
56590,nan,31-05-2018 
56450,nan,31-05-2018 
90799,0.55,31-05-2018 
62650,0.65,31-05-2018 
96373,29.0,28-06-2018 
99071,4.9,31-05-2018 
89854,nan,28-06-2018 
71072,nan,28-06-2018 
90548,nan,28-06-2018 
73406,nan,28-06-2018 
38263,nan,28-06-2018 
93957,nan,28-06-2018 
80005,10.55,28-06-2018 
101072,2.0,31-05-2018 
102069,49.0,31-05-2018 
62653,40.0,31-05-2018 
88371,1.05,31-05-2018 
60438,nan,26-07-2018 
67530,8.5,31-05-2018 
61843,0.8,31-05-2018 
61949,3.65,31-05-2018 
97662,5.8,28-06-2018 
97789,3.3,31-05-2018 
95431,nan,28-06-2018 
73101,nan,28-06-2018 
96622,nan,28-06-2018 
53458,91.95,31-05-2018 
73081,nan,28-06-2018 
45265,634.0,26-07-2018 
50347,482.35,31-05-2018 
67173,30.1,31-05-2018 
71875,nan,28-06-2018 
94999,3.8,28-06-2018 
48327,3.0,31-05-2018 
60344,73.3,31-05-2018 
57054,26.0,31-05-2018 
66212,1.2,31-05-2018 
91694,40.35,28-06-2018 
92180,nan,28-06-2018 
50623,528.3,31-05-2018 
69376,86.9,31-05-2018 
62089,31.3,31-05-2018 
62109,nan,31-05-2018 
45254,275.65,26-07-2018 
98400,nan,28-06-2018 
51884,nan,31-05-2018 
98438,nan,28-06-2018 
43933,8.85,17-05-2018 
100293,0.7,31-05-2018 
88626,8.95,31-05-2018 
59297,nan,28-06-2018 
93037,180.0,31-05-2018 
98370,nan,28-06-2018 
98942,nan,28-06-2018 
100999,16.0,31-05-2018 
95147,nan,28-06-2018 
96715,nan,28-06-2018 
86796,0.35,31-05-2018 
71793,1.2,31-05-2018 
67751,0.35,31-05-2018 
92196,nan,28-06-2018 
85187,nan,28-06-2018 
85244,nan,28-06-2018 
72133,nan,28-06-2018 
72854,nan,28-06-2018 
105346,nan,28-06-2018 
64313,nan,28-06-2018 
39129,936.0,28-06-2018 
50660,429.55,31-05-2018 
89602,nan,28-06-2018 
71794,10.55,31-05-2018 
48555,1050.1,28-06-2018 
57565,nan,28-06-2018 
68588,2.75,31-05-2018 
93528,nan,28-06-2018 
55465,31.65,31-05-2018 
56105,23.0,31-05-2018 
88181,0.05,31-05-2018 
93427,6.1,31-05-2018 
69696,36.5,31-05-2018 
95336,nan,28-06-2018 
98439,nan,28-06-2018 
75499,nan,31-05-2018 
58003,nan,28-06-2018 
94117,nan,28-06-2018 
53360,11.15,31-05-2018 
50664,528.3,31-05-2018 
35000,2.25,17-05-2018 
71795,1.0,31-05-2018 
90969,nan,28-06-2018 
63615,20.65,31-05-2018 
54318,22.0,31-05-2018 
65315,nan,31-05-2018 
60641,11.25,31-05-2018 
36280,1.25,31-05-2018 
102071,71.1,31-05-2018 
79487,nan,28-06-2018 
79488,nan,28-06-2018 
81340,nan,28-06-2018 
49695,410.0,27-09-2018 
51362,9.55,31-05-2018 
101504,10.85,31-05-2018 
95002,2.9,28-06-2018 
96558,nan,28-06-2018 
70952,nan,28-06-2018 
50346,798.75,31-05-2018 
45586,116.0,26-07-2018 
85308,19.3,31-05-2018 
49258,1365.95,28-06-2018 
58086,nan,28-06-2018 
61754,0.55,31-05-2018 
63289,4.2,31-05-2018 
75804,nan,28-06-2018 
68733,1.25,28-06-2018 
95173,nan,28-06-2018 
90336,nan,28-06-2018 
66318,9.45,31-05-2018 
61571,2.45,31-05-2018 
85181,nan,28-06-2018 
96557,nan,28-06-2018 
66056,nan,28-06-2018 
83042,0.8,28-06-2018 
65285,nan,28-06-2018 
93465,87.9,31-05-2018 
89817,nan,28-06-2018 
45578,510.85,26-07-2018 
58159,nan,28-06-2018 
94254,1.4,31-05-2018 
61961,17.3,31-05-2018 
96582,1.65,28-06-2018 
63120,nan,31-05-2018 
95167,nan,28-06-2018 
72069,1.0,31-05-2018 
51765,0.15,31-05-2018 
70367,nan,28-06-2018 
71100,nan,28-06-2018 
95832,nan,28-06-2018 
49377,281.8,28-06-2018 
36997,nan,28-06-2018 
52461,50.35,31-05-2018 
94922,nan,28-06-2018 
36284,nan,28-06-2018 
82142,nan,28-06-2018 
97290,nan,28-06-2018 
96167,nan,28-06-2018 
93832,0.1,31-05-2018 
41525,1544.0,27-12-2018 
45165,5.6,24-05-2018 
76354,22.0,31-05-2018 
87451,3.0,31-05-2018 
68055,1.9,31-05-2018 
62123,45.55,31-05-2018 
95190,nan,28-06-2018 
82791,nan,28-06-2018 
59660,nan,28-06-2018 
59266,nan,28-06-2018 
50320,333.15,31-05-2018 
72658,331.45,31-05-2018 
54573,nan,31-05-2018 
55151,2.2,31-05-2018 
81369,nan,26-07-2018 
62059,1.2,31-05-2018 
41642,nan,31-05-2018 
56174,4.5,31-05-2018 
63928,0.75,31-05-2018 
87831,2.6,31-05-2018 
58961,1.0,31-05-2018 
97792,0.3,31-05-2018 
79346,nan,31-05-2018 
45396,1630.75,26-07-2018 
97552,nan,28-06-2018 
95851,nan,28-06-2018 
51844,0.05,31-05-2018 
96112,15.4,31-05-2018 
35070,394.95,28-06-2018 
61963,27.1,31-05-2018 
50175,35.6,31-05-2018 
99592,nan,31-05-2018 
51757,1.0,31-05-2018 
72633,193.3,31-05-2018 
56160,nan,31-05-2018 
63537,12.8,31-05-2018 
87841,12.9,31-05-2018 
94698,0.25,31-05-2018 
60635,56.25,31-05-2018 
68054,19.7,31-05-2018 
92195,nan,28-06-2018 
95006,4.5,28-06-2018 
98237,1.45,31-05-2018 
76571,5.5,28-06-2018 
94071,138.3,31-05-2018 
90025,nan,28-06-2018 
53135,nan,31-05-2018 
88079,71.5,31-05-2018 
61125,0.4,31-05-2018 
96386,3.95,28-06-2018 
61320,68.0,31-05-2018 
97540,nan,28-06-2018 
50321,2487.85,31-05-2018 
78361,4.4,31-05-2018 
52329,2.7,31-05-2018 
54311,19.95,31-05-2018 
87852,0.25,31-05-2018 
57725,nan,28-06-2018 
88061,9.05,31-05-2018 
88576,0.35,31-05-2018 
67167,1.45,31-05-2018 
70218,nan,28-06-2018 
89359,nan,28-06-2018 
74408,nan,28-06-2018 
86988,26.7,31-05-2018 
52542,185.0,31-05-2018 
49221,244.0,28-06-2018 
75514,0.1,31-05-2018 
55468,10.2,31-05-2018 
57197,3.15,31-05-2018 
91205,118.0,31-05-2018 
58985,1.25,31-05-2018 
82265,0.2,31-05-2018 
97979,nan,28-06-2018 
88138,nan,31-05-2018 
81200,0.5,31-05-2018 
56552,12.85,31-05-2018 
45536,1856.55,26-07-2018 
86927,0.15,31-05-2018 
91253,5.25,31-05-2018 
94953,nan,28-06-2018 
70897,nan,28-06-2018 
52970,nan,31-05-2018 
90200,nan,28-06-2018 
87249,77.0,31-05-2018 
88156,1.2,31-05-2018 
61381,0.4,31-05-2018 
50453,9.05,31-05-2018 
51364,4.95,31-05-2018 
52245,14.95,31-05-2018 
88145,3.4,31-05-2018 
88146,10.5,31-05-2018 
92684,nan,28-06-2018 
95231,0.9,31-05-2018 
98403,nan,28-06-2018 
98959,nan,28-06-2018 
92039,12.6,31-05-2018 
65515,nan,31-05-2018 
90989,nan,28-06-2018 
68128,30.0,31-05-2018 
41484,nan,31-05-2018 
54574,3.0,31-05-2018 
54715,1.65,31-05-2018 
68057,1.4,31-05-2018 
93180,nan,28-06-2018 
98036,nan,28-06-2018 
95863,3.0,31-05-2018 
89275,nan,28-06-2018 
79684,nan,28-06-2018 
99549,10.05,31-05-2018 
50400,2279.2,31-05-2018 
87068,nan,31-05-2018 
64673,nan,31-05-2018 
58953,nan,28-06-2018 
61819,62.2,31-05-2018 
65290,35.7,28-06-2018 
85191,nan,28-06-2018 
89049,nan,28-06-2018 
71112,nan,28-06-2018 
86984,nan,31-05-2018 
37958,4.05,28-06-2018 
51178,9.0,31-05-2018 
98256,12.95,31-05-2018 
49433,700.0,28-06-2018 
66639,0.6,31-05-2018 
91325,nan,28-06-2018 
60820,8.5,31-05-2018 
96118,4.05,31-05-2018 
50580,nan,31-05-2018 
98026,nan,28-06-2018 
57208,0.4,31-05-2018 
91704,nan,28-06-2018 
42812,64.5,28-06-2018 
88709,35.1,31-05-2018 
88842,47.0,31-05-2018 
59281,7.8,28-06-2018 
66609,9.25,31-05-2018 
50594,nan,31-05-2018 
75401,1.75,31-05-2018 
86986,nan,31-05-2018 
78641,nan,28-06-2018 
98191,nan,28-06-2018 
63273,nan,31-05-2018 
55010,0.65,31-05-2018 
39240,1.2,31-05-2018 
55838,5.55,31-05-2018 
52973,nan,31-05-2018 
52978,0.75,31-05-2018 
89768,39.95,31-05-2018 
59188,0.9,31-05-2018 
86480,nan,28-06-2018 
89059,nan,28-06-2018 
80335,nan,26-07-2018 
62652,1.0,31-05-2018 
94899,53.15,31-05-2018 
63452,61.2,31-05-2018 
43570,nan,31-05-2018 
88851,47.1,31-05-2018 
92394,18.05,31-05-2018 
61812,1.1,31-05-2018 
64074,45.35,31-05-2018 
43709,2679.2,28-06-2018 
76863,15.0,28-06-2018 
68581,1.4,31-05-2018 
58196,8.3,31-05-2018 
61583,0.1,31-05-2018 
62977,26.45,31-05-2018 
59705,nan,28-06-2018 
72518,nan,28-06-2018 
52206,33.0,31-05-2018 
62887,nan,28-06-2018 
51913,65.0,31-05-2018 
52159,50.0,31-05-2018 
87010,0.25,31-05-2018 
65207,126.1,31-05-2018 
59036,40.75,31-05-2018 
60575,1.0,31-05-2018 
83603,nan,28-06-2018 
94090,nan,28-06-2018 
97307,nan,28-06-2018 
56546,nan,31-05-2018 
88070,16.3,31-05-2018 
56239,nan,31-05-2018 
67208,nan,28-06-2018 
67344,nan,28-06-2018 
89369,58.0,28-06-2018 
101995,nan,28-06-2018 
94916,nan,31-05-2018 
89262,nan,28-06-2018 
69832,56.1,31-05-2018 
37239,50.0,27-12-2018 
94573,7.0,28-06-2018 
52221,0.5,31-05-2018 
90968,6.6,28-06-2018 
80979,1.65,31-05-2018 
45740,245.0,26-07-2018 
45538,303.0,26-07-2018 
89974,72.85,31-05-2018 
60643,21.0,31-05-2018 
61577,0.6,31-05-2018 
95180,nan,28-06-2018 
73263,nan,28-06-2018 
94076,0.05,31-05-2018 
85330,33.2,31-05-2018 
80607,16.55,31-05-2018 
56410,57.0,31-05-2018 
84382,1.9,31-05-2018 
50662,nan,31-05-2018 
84783,nan,28-06-2018 
100300,58.35,31-05-2018 
87056,0.1,31-05-2018 
89811,nan,28-06-2018 
51342,nan,31-05-2018 
39557,924.45,24-05-2018 
59353,6.45,31-05-2018 
60578,nan,28-06-2018 
60847,nan,31-05-2018 
69382,100.2,31-05-2018 
96532,nan,28-06-2018 
89254,nan,28-06-2018 
91607,nan,28-06-2018 
52213,nan,31-05-2018 
50653,9.35,31-05-2018 
101804,3.65,31-05-2018 
77147,nan,28-06-2018 
68511,nan,28-06-2018 
87880,516.55,31-05-2018 
50589,2.65,31-05-2018 
90656,nan,28-06-2018 
52298,161.2,31-05-2018 
64282,0.5,31-05-2018 
93445,87.35,31-05-2018 
59426,1.45,28-06-2018 
61353,20.0,31-05-2018 
70695,nan,28-06-2018 
79983,nan,28-06-2018 
105362,nan,28-06-2018 
55820,17.0,31-05-2018 
57517,nan,31-05-2018 
61351,12.8,31-05-2018 
61419,49.05,28-06-2018 
95357,6.85,28-06-2018 
85233,nan,28-06-2018 
94146,nan,28-06-2018 
95985,nan,28-06-2018 
61916,19.9,31-05-2018 
35200,215.25,28-06-2018 
50169,402.2,31-05-2018 
90752,nan,28-06-2018 
88190,0.35,31-05-2018 
50449,1140.0,31-05-2018 
54303,0.95,31-05-2018 
86987,nan,31-05-2018 
68523,nan,28-06-2018 
52858,0.65,31-05-2018 
87070,nan,31-05-2018 
66979,5.25,31-05-2018 
95877,30.05,31-05-2018 
93031,410.0,31-05-2018 
64786,nan,26-07-2018 
101333,0.7,31-05-2018 
72005,nan,28-06-2018 
100145,nan,28-06-2018 
90620,nan,28-06-2018 
81198,1.2,31-05-2018 
57200,2.65,31-05-2018 
60364,9.6,31-05-2018 
96887,nan,28-06-2018 
68896,nan,28-06-2018 
39953,1.85,31-05-2018 
45654,nan,26-07-2018 
70246,nan,28-06-2018 
81436,1.5,31-05-2018 
51904,19.25,31-05-2018 
89608,nan,28-06-2018 
51341,0.65,31-05-2018 
51909,34.0,31-05-2018 
88703,20.25,31-05-2018 
53893,0.9,31-05-2018 
60351,13.9,31-05-2018 
69990,24.8,31-05-2018 
89051,nan,28-06-2018 
71143,nan,28-06-2018 
64602,nan,31-05-2018 
88073,74.9,31-05-2018 
69573,nan,31-05-2018 
64855,35.0,31-05-2018 
50629,282.0,31-05-2018 
100236,1.2,31-05-2018 
85333,50.0,31-05-2018 
63294,11.25,31-05-2018 
88954,nan,28-06-2018 
102076,0.25,31-05-2018 
73840,nan,28-06-2018 
75810,nan,28-06-2018 
96842,1.0,31-05-2018 
52998,nan,31-05-2018 
60343,0.85,31-05-2018 
59415,nan,28-06-2018 
50625,368.05,31-05-2018 
50430,280.6,31-05-2018 
48462,763.0,28-06-2018 
77649,158.25,31-05-2018 
53133,nan,31-05-2018 
87639,1.6,31-05-2018 
59151,20.75,31-05-2018 
65557,40.05,31-05-2018 
60196,10.0,28-06-2018 
82867,0.9,28-06-2018 
98518,2.4,28-06-2018 
96559,nan,28-06-2018 
72844,nan,28-06-2018 
75559,nan,28-06-2018 
89505,nan,31-05-2018 
87052,0.25,31-05-2018 
96692,nan,28-06-2018 
67778,nan,31-05-2018 
55847,1.15,31-05-2018 
93190,nan,28-06-2018 
98766,nan,28-06-2018 
63085,nan,31-05-2018 
49228,313.2,28-06-2018 
89636,nan,28-06-2018 
48394,216.5,28-06-2018 
90981,nan,28-06-2018 
36964,29.5,31-05-2018 
53365,8.1,31-05-2018 
58967,1.9,31-05-2018 
96699,1.75,28-06-2018 
87851,25.85,31-05-2018 
98488,nan,28-06-2018 
56156,70.0,31-05-2018 
54774,7.8,31-05-2018 
50537,1904.0,31-05-2018 
50659,2.95,31-05-2018 
103743,nan,28-06-2018 
63604,51.0,31-05-2018 
57834,64.65,31-05-2018 
64844,10.0,31-05-2018 
95596,139.0,31-05-2018 
61219,nan,28-06-2018 
63192,3.0,31-05-2018 
38787,nan,31-05-2018 
75553,nan,28-06-2018 
88525,10.35,31-05-2018 
60626,nan,28-06-2018 
35123,71.0,27-12-2018 
72701,756.75,31-05-2018 
52304,91.0,31-05-2018 
52326,45.0,31-05-2018 
63610,10.4,31-05-2018 
63622,0.35,31-05-2018 
95627,nan,31-05-2018 
63214,nan,31-05-2018 
96759,6.7,28-06-2018 
73713,nan,28-06-2018 
77312,nan,28-06-2018 
97758,nan,31-05-2018 
35634,nan,31-05-2018 
50420,58.0,31-05-2018 
89185,3.55,31-05-2018 
92402,2.45,31-05-2018 
58360,nan,28-06-2018 
91079,nan,28-06-2018 
96125,136.85,31-05-2018 
69909,nan,28-06-2018 
52473,0.8,31-05-2018 
80924,nan,28-06-2018 
95475,nan,28-06-2018 
48990,98.8,28-06-2018 
80980,4.75,31-05-2018 
63927,1.5,31-05-2018 
92395,20.5,31-05-2018 
61575,0.8,31-05-2018 
64161,8.65,31-05-2018 
95369,nan,28-06-2018 
86772,nan,31-05-2018 
53643,14.7,31-05-2018 
65719,74.45,31-05-2018 
102101,nan,28-06-2018 
76563,nan,28-06-2018 
80235,nan,31-05-2018 
96756,nan,28-06-2018 
83612,nan,28-06-2018 
90870,nan,28-06-2018 
71351,10.85,31-05-2018 
90279,nan,28-06-2018 
101366,0.25,31-05-2018 
54708,1.0,31-05-2018 
45551,284.5,26-07-2018 
57711,nan,28-06-2018 
91828,3.15,31-05-2018 
59156,1.75,31-05-2018 
94144,nan,28-06-2018 
98309,nan,28-06-2018 
98508,11.85,28-06-2018 
78085,nan,31-05-2018 
76517,nan,28-06-2018 
80790,nan,28-06-2018 
66327,32.5,31-05-2018 
64394,nan,28-06-2018 
49614,107.0,28-06-2018 
90748,nan,28-06-2018 
92405,65.3,31-05-2018 
58340,nan,28-06-2018 
88432,17.65,31-05-2018 
62130,46.45,31-05-2018 
93123,nan,31-05-2018 
96963,nan,28-06-2018 
62760,0.95,31-05-2018 
96700,nan,28-06-2018 
81233,nan,28-06-2018 
68072,1.8,31-05-2018 
96368,55.05,28-06-2018 
50679,nan,31-05-2018 
81528,nan,28-06-2018 
97770,nan,31-05-2018 
87186,0.35,31-05-2018 
52241,11.55,31-05-2018 
55246,20.0,31-05-2018 
52522,nan,31-05-2018 
52943,10.45,31-05-2018 
94444,1.0,31-05-2018 
60356,0.9,31-05-2018 
62417,45.0,31-05-2018 
63198,10.8,31-05-2018 
77245,nan,28-06-2018 
101538,0.35,31-05-2018 
84984,1.2,31-05-2018 
58188,nan,28-06-2018 
58296,nan,28-06-2018 
96271,26.3,28-06-2018 
43819,nan,17-05-2018 
51273,nan,31-05-2018 
100452,nan,26-07-2018 
90609,nan,28-06-2018 
45530,134.0,26-07-2018 
62499,199.5,31-05-2018 
90550,nan,28-06-2018 
64322,nan,28-06-2018 
49056,827.5,28-06-2018 
49159,477.2,28-06-2018 
87044,2.85,31-05-2018 
61832,78.7,31-05-2018 
96900,6.0,28-06-2018 
62354,11.55,31-05-2018 
49161,9.1,28-06-2018 
85409,1.3,31-05-2018 
50418,1366.95,31-05-2018 
66624,23.8,31-05-2018 
96096,184.0,31-05-2018 
96891,nan,28-06-2018 
84387,1.7,31-05-2018 
41487,nan,31-05-2018 
90309,nan,28-06-2018 
90556,nan,28-06-2018 
90987,nan,28-06-2018 
53641,7.45,31-05-2018 
57043,90.0,31-05-2018 
91797,1.9,31-05-2018 
94452,nan,31-05-2018 
61757,0.1,31-05-2018 
63389,27.9,28-06-2018 
63295,1.0,31-05-2018 
99269,68.0,31-05-2018 
48711,205.4,28-06-2018 
50289,1573.05,31-05-2018 
101866,nan,28-06-2018 
62847,nan,31-05-2018 
59310,nan,28-06-2018 
72754,nan,28-06-2018 
45234,145.05,26-07-2018 
38393,149.05,28-06-2018 
53102,1.0,31-05-2018 
89764,76.0,31-05-2018 
65527,5.45,31-05-2018 
63867,nan,28-06-2018 
95191,nan,28-06-2018 
35768,70.0,31-05-2018 
89024,4.85,28-06-2018 
59521,nan,28-06-2018 
62947,nan,31-05-2018 
39895,nan,28-06-2018 
98319,nan,28-06-2018 
60341,0.5,31-05-2018 
56282,0.25,31-05-2018 
95619,nan,31-05-2018 
71812,nan,31-05-2018 
102339,nan,26-07-2018 
90966,9.5,28-06-2018 
54325,24.0,31-05-2018 
59031,33.0,31-05-2018 
83608,nan,28-06-2018 
102130,nan,28-06-2018 
81204,0.2,31-05-2018 
91070,nan,28-06-2018 
96004,nan,28-06-2018 
68050,20.3,31-05-2018 
87040,nan,31-05-2018 
57203,12.9,31-05-2018 
88356,229.0,31-05-2018 
98512,6.3,28-06-2018 
69379,1.15,31-05-2018 
55715,0.2,31-05-2018 
48409,nan,26-07-2018 
48502,391.45,28-06-2018 
49157,1471.25,28-06-2018 
51184,25.0,31-05-2018 
51688,54.05,31-05-2018 
95879,34.25,31-05-2018 
95887,76.0,31-05-2018 
95201,nan,28-06-2018 
78444,nan,28-06-2018 
94111,nan,28-06-2018 
89818,6.5,28-06-2018 
64218,16.8,31-05-2018 
88069,31.1,31-05-2018 
58981,1.9,31-05-2018 
66016,nan,28-06-2018 
63204,26.6,31-05-2018 
38661,nan,28-06-2018 
80862,nan,28-06-2018 
80782,nan,31-05-2018 
100449,nan,26-07-2018 
72634,78.35,31-05-2018 
103594,nan,28-06-2018 
45548,1170.3,26-07-2018 
86782,1.6,31-05-2018 
53945,2.75,31-05-2018 
93440,17.0,31-05-2018 
61266,nan,28-06-2018 
61751,6.9,31-05-2018 
39545,1.25,31-05-2018 
89045,nan,28-06-2018 
87657,nan,31-05-2018 
91198,0.55,31-05-2018 
104149,nan,28-06-2018 
91687,nan,28-06-2018 
46244,45.0,26-07-2018 
56665,7.0,31-05-2018 
65556,0.75,31-05-2018 
97496,nan,28-06-2018 
98758,nan,28-06-2018 
85236,nan,28-06-2018 
105474,nan,28-06-2018 
65995,nan,28-06-2018 
35004,0.1,17-05-2018 
43883,738.9,17-05-2018 
51817,nan,31-05-2018 
54034,52.0,31-05-2018 
90373,12.85,31-05-2018 
93867,5.25,31-05-2018 
67428,19.7,31-05-2018 
62767,nan,28-06-2018 
70092,3.35,31-05-2018 
70224,nan,28-06-2018 
89360,nan,28-06-2018 
90640,nan,28-06-2018 
95171,nan,28-06-2018 
98453,4.0,28-06-2018 
48717,147.0,28-06-2018 
63357,62.45,28-06-2018 
39221,7.5,28-06-2018 
98255,18.0,31-05-2018 
90338,nan,28-06-2018 
55116,nan,31-05-2018 
45772,9.25,26-07-2018 
46145,nan,31-05-2018 
61262,nan,28-06-2018 
70341,nan,28-06-2018 
69741,19.7,31-05-2018 
36378,56.8,31-05-2018 
75508,26.35,31-05-2018 
52642,103.0,31-05-2018 
56164,26.25,31-05-2018 
48837,166.25,28-06-2018 
50432,596.8,31-05-2018 
86936,8.9,31-05-2018 
92033,5.0,31-05-2018 
58952,17.9,31-05-2018 
60013,9.4,31-05-2018 
81506,7.7,31-05-2018 
39534,3.85,28-06-2018 
105431,nan,28-06-2018 
38663,nan,28-06-2018 
95756,nan,28-06-2018 
73639,0.8,28-06-2018 
101076,nan,31-05-2018 
76422,96.75,31-05-2018 
60833,3.5,31-05-2018 
96230,1.65,28-06-2018 
89037,nan,28-06-2018 
70261,nan,28-06-2018 
60920,1.65,31-05-2018 
72670,nan,31-05-2018 
63559,0.1,31-05-2018 
101526,0.25,31-05-2018 
54709,20.8,31-05-2018 
64774,11.0,31-05-2018 
62854,14.5,31-05-2018 
63194,4.6,31-05-2018 
50570,1.55,31-05-2018 
88862,3.25,31-05-2018 
87693,54.8,31-05-2018 
95375,nan,28-06-2018 
61808,1.0,31-05-2018 
76345,nan,31-05-2018 
