SCRIP_CODE,CLOSE,EXPIRY_DT
53372,3.0,31-05-2018 
87051,15.65,31-05-2018 
59889,1.35,31-05-2018 
89214,0.55,31-05-2018 
45139,1418.0,26-07-2018 
63179,0.55,31-05-2018 
45293,nan,27-06-2019 
89682,nan,28-06-2018 
80876,nan,28-06-2018 
91068,nan,28-06-2018 
68898,nan,28-06-2018 
36387,1.35,31-05-2018 
49027,79.4,28-06-2018 
51199,2.85,31-05-2018 
54990,nan,31-05-2018 
64849,60.0,31-05-2018 
52633,nan,31-05-2018 
52656,nan,31-05-2018 
96464,18.0,31-05-2018 
87642,52.3,31-05-2018 
96977,nan,28-06-2018 
87762,14.0,31-05-2018 
92877,3.0,31-05-2018 
89659,nan,28-06-2018 
40271,nan,25-06-2020 
96604,4.5,28-06-2018 
82795,nan,28-06-2018 
38433,201.05,24-05-2018 
51202,125.0,31-05-2018 
50492,720.0,31-05-2018 
45389,nan,24-05-2018 
55122,57.25,31-05-2018 
52453,nan,31-05-2018 
58990,nan,31-05-2018 
59356,0.3,31-05-2018 
62369,80.0,31-05-2018 
91508,570.0,28-06-2018 
57704,28.7,28-06-2018 
50681,0.55,31-05-2018 
92399,52.0,31-05-2018 
94348,0.45,31-05-2018 
53631,0.75,31-05-2018 
59372,0.15,31-05-2018 
89012,nan,28-06-2018 
78665,31.0,28-06-2018 
79478,nan,28-06-2018 
56155,nan,31-05-2018 
83044,0.6,28-06-2018 
92653,nan,28-06-2018 
48908,nan,31-12-2020 
95622,5.15,31-05-2018 
68024,5.2,31-05-2018 
68067,0.7,31-05-2018 
68122,11.75,31-05-2018 
97889,nan,28-06-2018 
84728,190.0,31-05-2018 
70712,nan,28-06-2018 
105384,nan,28-06-2018 
70012,0.9,31-05-2018 
57413,14.5,31-05-2018 
50378,214.8,31-05-2018 
48707,70.65,28-06-2018 
63686,22.75,31-05-2018 
56577,40.0,31-05-2018 
95102,952.0,31-05-2018 
61833,1.85,31-05-2018 
98249,6.9,31-05-2018 
88960,nan,28-06-2018 
81251,nan,28-06-2018 
71135,nan,28-06-2018 
93816,2.35,31-05-2018 
59028,14.9,31-05-2018 
60704,50.0,28-06-2018 
83010,nan,28-06-2018 
71501,0.75,31-05-2018 
55452,nan,31-05-2018 
94689,0.4,31-05-2018 
85364,3.4,31-05-2018 
61785,nan,31-05-2018 
91332,nan,28-06-2018 
99727,0.1,31-05-2018 
101502,12.5,31-05-2018 
90560,nan,28-06-2018 
104057,1.5,28-06-2018 
66587,0.15,31-05-2018 
89648,nan,28-06-2018 
90839,nan,28-06-2018 
35924,nan,28-06-2018 
50601,3.55,31-05-2018 
35131,nan,27-06-2019 
66575,0.05,31-05-2018 
97901,0.05,28-06-2018 
82852,1.5,28-06-2018 
73262,4.1,28-06-2018 
45811,666.0,26-07-2018 
45832,nan,30-12-2021 
89772,14.0,31-05-2018 
45575,nan,30-12-2021 
81679,nan,28-06-2018 
96705,nan,28-06-2018 
46382,nan,26-07-2018 
72663,18.65,31-05-2018 
94707,11.7,31-05-2018 
67140,1.45,31-05-2018 
69841,8.6,31-05-2018 
62811,nan,28-06-2018 
64310,3.0,28-06-2018 
99724,15.45,31-05-2018 
72951,nan,28-06-2018 
70830,4.35,31-05-2018 
70016,1.0,31-05-2018 
97413,nan,28-06-2018 
96538,nan,28-06-2018 
41521,8.6,28-06-2018 
43522,nan,28-06-2018 
50276,582.0,31-05-2018 
45943,170.0,24-06-2021 
49229,184.0,28-06-2018 
52231,2.9,31-05-2018 
93833,52.05,31-05-2018 
39525,3.05,28-06-2018 
69988,33.15,31-05-2018 
98648,nan,31-05-2018 
36652,nan,31-12-2020 
49327,728.4,28-06-2018 
94957,nan,28-06-2018 
81717,2.85,31-05-2018 
97920,nan,28-06-2018 
88198,0.05,31-05-2018 
98286,7.0,31-05-2018 
88365,0.3,31-05-2018 
65611,nan,26-07-2018 
88936,nan,31-05-2018 
41099,nan,30-06-2022 
61897,nan,31-05-2018 
63547,0.45,31-05-2018 
69245,110.9,31-05-2018 
55466,14.0,31-05-2018 
64870,155.5,31-05-2018 
79562,4.55,31-05-2018 
95108,nan,31-05-2018 
87000,4.5,31-05-2018 
70065,1.1,31-05-2018 
88307,30.0,31-05-2018 
91910,nan,28-06-2018 
47425,nan,31-05-2018 
82328,nan,28-06-2018 
92930,nan,28-06-2018 
43851,nan,17-05-2018 
63535,20.8,31-05-2018 
91811,6.6,31-05-2018 
94073,124.0,31-05-2018 
60210,6.45,31-05-2018 
88250,22.0,31-05-2018 
61855,nan,31-05-2018 
88966,nan,28-06-2018 
89913,nan,28-06-2018 
35110,761.55,17-05-2018 
89970,335.0,31-05-2018 
57055,93.0,31-05-2018 
66208,0.3,31-05-2018 
41798,nan,28-06-2018 
68109,573.45,31-05-2018 
45135,nan,24-05-2018 
69777,0.05,31-05-2018 
65287,nan,28-06-2018 
99723,0.5,31-05-2018 
81150,nan,28-06-2018 
92609,nan,28-06-2018 
69081,nan,28-06-2018 
73571,nan,28-06-2018 
73580,nan,28-06-2018 
90690,16.45,28-06-2018 
45127,10787.0,26-07-2018 
80606,2.55,31-05-2018 
63605,0.8,31-05-2018 
91807,3.3,31-05-2018 
80919,4.0,31-05-2018 
87854,0.25,31-05-2018 
75712,nan,28-06-2018 
50881,nan,30-06-2022 
51264,0.7,31-05-2018 
89767,80.85,31-05-2018 
72660,360.0,31-05-2018 
78301,2.4,31-05-2018 
52410,28.45,31-05-2018 
59839,nan,31-05-2018 
88383,45.4,31-05-2018 
95233,3.6,31-05-2018 
104012,7.0,28-06-2018 
56117,242.0,31-05-2018 
89247,nan,28-06-2018 
91835,nan,31-05-2018 
65195,nan,31-05-2018 
97791,6.5,31-05-2018 
99090,0.55,31-05-2018 
51269,22.0,31-05-2018 
71685,nan,31-05-2018 
88197,11.7,31-05-2018 
57668,nan,28-06-2018 
98916,nan,28-06-2018 
96287,nan,28-06-2018 
45638,nan,26-07-2018 
36989,275.45,24-05-2018 
50684,nan,31-05-2018 
58524,4.2,31-05-2018 
87184,0.7,31-05-2018 
96764,nan,28-06-2018 
98854,nan,28-06-2018 
63183,1.15,31-05-2018 
89999,nan,28-06-2018 
105234,10.05,28-06-2018 
90703,nan,28-06-2018 
57630,nan,28-06-2018 
49948,nan,28-06-2018 
46060,nan,26-07-2018 
91934,nan,28-06-2018 
72045,10.0,28-06-2018 
79473,nan,28-06-2018 
62057,1.0,31-05-2018 
68904,nan,28-06-2018 
45668,nan,30-12-2021 
50539,nan,31-05-2018 
98736,44.1,31-05-2018 
64142,0.35,31-05-2018 
87678,nan,31-05-2018 
69735,nan,31-05-2018 
88583,8.6,31-05-2018 
45353,96.0,27-06-2019 
99128,nan,28-06-2018 
101307,43.35,31-05-2018 
101411,nan,28-06-2018 
77031,nan,28-06-2018 
77702,nan,31-05-2018 
79953,29.8,28-06-2018 
47427,1.5,31-05-2018 
89382,0.4,31-05-2018 
75501,5.0,31-05-2018 
80859,3.0,31-05-2018 
81082,11.0,31-05-2018 
81377,nan,26-07-2018 
59022,3.55,31-05-2018 
53713,8.2,31-05-2018 
96769,nan,28-06-2018 
59432,5.05,28-06-2018 
97952,1.0,31-05-2018 
89208,3.55,31-05-2018 
92179,nan,28-06-2018 
99601,22.0,31-05-2018 
72925,32.1,28-06-2018 
36480,nan,31-05-2018 
45431,nan,26-07-2018 
101077,nan,31-05-2018 
98917,nan,28-06-2018 
95402,nan,28-06-2018 
43149,nan,28-06-2018 
51344,30.7,31-05-2018 
67740,0.25,31-05-2018 
38656,17.5,26-12-2019 
101289,0.9,31-05-2018 
95236,0.3,31-05-2018 
35721,925.0,31-05-2018 
45629,nan,30-12-2021 
47447,4.6,31-05-2018 
49843,nan,29-12-2022 
55110,nan,31-05-2018 
89652,nan,28-06-2018 
51418,nan,31-05-2018 
85864,nan,28-06-2018 
39064,nan,17-05-2018 
64856,23.5,31-05-2018 
74446,28.0,31-05-2018 
69673,0.85,31-05-2018 
81865,nan,28-06-2018 
94540,34.55,31-05-2018 
89179,0.9,31-05-2018 
64675,12.0,31-05-2018 
66211,26.5,31-05-2018 
61578,16.25,31-05-2018 
97899,nan,28-06-2018 
81906,nan,28-06-2018 
72131,300.0,28-06-2018 
100367,nan,28-06-2018 
59291,nan,28-06-2018 
38910,0.6,31-05-2018 
53238,46.9,31-05-2018 
51764,31.0,31-05-2018 
39560,nan,24-05-2018 
67421,1.05,31-05-2018 
45173,400.0,24-05-2018 
99606,nan,31-05-2018 
101655,13.0,31-05-2018 
101958,nan,31-05-2018 
92910,nan,28-06-2018 
49304,58.65,28-06-2018 
43850,0.6,17-05-2018 
64688,0.45,31-05-2018 
58522,2.75,31-05-2018 
97983,nan,28-06-2018 
50091,nan,28-03-2019 
71936,nan,28-06-2018 
58492,nan,28-06-2018 
48492,378.6,28-06-2018 
52452,0.25,31-05-2018 
80783,0.15,31-05-2018 
87530,0.75,31-05-2018 
54031,0.8,31-05-2018 
60630,107.35,31-05-2018 
81901,nan,28-06-2018 
89332,nan,28-06-2018 
104016,4.7,28-06-2018 
49418,nan,29-12-2022 
66055,nan,28-06-2018 
73577,nan,28-06-2018 
70488,0.4,31-05-2018 
99233,nan,31-05-2018 
41677,900.0,28-06-2018 
89183,2.4,31-05-2018 
71811,0.4,31-05-2018 
74011,15.25,31-05-2018 
56262,0.55,31-05-2018 
92401,37.5,31-05-2018 
96962,36.0,28-06-2018 
49567,nan,28-06-2018 
97730,nan,31-05-2018 
98525,86.0,28-06-2018 
103045,4.75,31-05-2018 
97584,nan,28-06-2018 
50302,302.7,31-05-2018 
50652,252.5,31-05-2018 
56891,24.4,31-05-2018 
53231,8.15,31-05-2018 
61728,nan,31-05-2018 
61783,nan,31-05-2018 
62095,19.95,31-05-2018 
101577,2.5,31-05-2018 
90979,nan,28-06-2018 
103600,7.5,28-06-2018 
57716,nan,28-06-2018 
48807,62.6,28-06-2018 
57190,nan,31-05-2018 
45171,nan,24-05-2018 
87829,2.3,31-05-2018 
89219,nan,31-05-2018 
89349,16.0,28-06-2018 
47448,10.8,31-05-2018 
95430,nan,28-06-2018 
45804,623.2,26-07-2018 
48790,2020.0,28-06-2018 
92386,113.65,31-05-2018 
78184,nan,31-05-2018 
56591,nan,31-05-2018 
59396,0.1,31-05-2018 
87848,0.5,31-05-2018 
88191,4.7,31-05-2018 
88318,0.7,31-05-2018 
50963,nan,30-06-2022 
95365,nan,28-06-2018 
95428,nan,28-06-2018 
45243,nan,31-05-2018 
56162,32.9,31-05-2018 
79467,nan,31-05-2018 
82271,0.15,31-05-2018 
94887,0.6,31-05-2018 
53485,20.85,31-05-2018 
64069,4.85,31-05-2018 
100298,59.0,31-05-2018 
70761,184.0,31-05-2018 
84380,0.2,31-05-2018 
97551,nan,28-06-2018 
86443,nan,28-06-2018 
88838,nan,31-05-2018 
55738,0.15,31-05-2018 
68136,65.0,31-05-2018 
69509,2.3,31-05-2018 
54428,359.0,31-05-2018 
82790,2.05,28-06-2018 
48402,1031.0,28-06-2018 
73319,0.25,28-06-2018 
92754,nan,31-05-2018 
59322,4.9,31-05-2018 
64719,65.0,31-05-2018 
57681,0.55,31-05-2018 
65020,nan,28-06-2018 
62792,0.3,31-05-2018 
99255,28.8,31-05-2018 
52094,0.2,31-05-2018 
59520,nan,28-06-2018 
104652,nan,28-06-2018 
96115,56.85,31-05-2018 
91209,143.0,31-05-2018 
93649,nan,31-05-2018 
93861,0.6,31-05-2018 
96862,nan,28-06-2018 
97665,nan,28-06-2018 
69784,63.35,31-05-2018 
98239,nan,31-05-2018 
62531,0.8,31-05-2018 
98274,0.3,31-05-2018 
101965,0.2,31-05-2018 
36994,nan,31-05-2018 
49514,nan,29-12-2022 
50412,183.15,31-05-2018 
35148,70.4,28-06-2018 
51169,nan,31-05-2018 
51268,0.3,31-05-2018 
89763,39.6,31-05-2018 
52948,0.25,31-05-2018 
69252,4.25,31-05-2018 
97786,1.95,31-05-2018 
59679,29.0,28-06-2018 
88001,nan,31-05-2018 
60194,12.0,28-06-2018 
88940,nan,28-06-2018 
45142,22.2,26-07-2018 
72620,nan,31-05-2018 
100551,0.1,31-05-2018 
63523,nan,31-05-2018 
61321,3.9,31-05-2018 
62723,21.3,31-05-2018 
99118,22.3,28-06-2018 
79954,5.5,28-06-2018 
54747,nan,26-07-2018 
82325,nan,28-06-2018 
91050,nan,28-06-2018 
90608,nan,28-06-2018 
104221,nan,28-06-2018 
64422,nan,28-06-2018 
48435,5386.4,28-06-2018 
51458,0.05,31-05-2018 
93827,43.85,31-05-2018 
53486,9.1,31-05-2018 
97832,nan,28-06-2018 
83040,2.05,28-06-2018 
64063,39.95,31-05-2018 
88530,0.05,31-05-2018 
45227,5530.0,26-07-2018 
92189,nan,28-06-2018 
89350,nan,28-06-2018 
93311,0.5,28-06-2018 
101522,0.35,31-05-2018 
49860,nan,29-12-2022 
98447,11.0,28-06-2018 
100376,nan,28-06-2018 
99542,nan,26-07-2018 
59890,nan,31-05-2018 
43928,99.75,17-05-2018 
53079,679.15,31-12-2020 
88924,0.1,31-05-2018 
91820,14.0,31-05-2018 
94699,8.5,31-05-2018 
94708,0.1,31-05-2018 
69978,108.0,31-05-2018 
98454,2.6,28-06-2018 
62638,0.25,31-05-2018 
64080,0.2,31-05-2018 
94150,nan,28-06-2018 
96376,15.1,28-06-2018 
66581,nan,31-05-2018 
86872,nan,31-05-2018 
86272,nan,28-06-2018 
98911,nan,28-06-2018 
45116,nan,24-05-2018 
49677,nan,27-09-2018 
35150,844.0,26-12-2019 
68207,74.75,31-05-2018 
96889,nan,28-06-2018 
87547,nan,31-05-2018 
89384,0.25,31-05-2018 
89864,0.3,31-05-2018 
59429,nan,28-06-2018 
97383,nan,28-06-2018 
73594,nan,28-06-2018 
98933,nan,28-06-2018 
50672,0.85,31-05-2018 
51549,118.0,31-05-2018 
57041,40.6,31-05-2018 
66076,0.15,31-05-2018 
86500,nan,26-07-2018 
67993,0.2,31-05-2018 
92981,17.8,28-06-2018 
93039,nan,31-05-2018 
102807,nan,31-05-2018 
79798,nan,28-06-2018 
81247,nan,28-06-2018 
51416,nan,31-05-2018 
71997,nan,28-06-2018 
82866,nan,28-06-2018 
64278,nan,31-05-2018 
52472,58.0,31-05-2018 
81195,1.7,31-05-2018 
57580,6.0,28-06-2018 
60141,nan,28-06-2018 
82323,9.3,28-06-2018 
89507,nan,31-05-2018 
96618,nan,28-06-2018 
58457,nan,28-06-2018 
50421,593.45,31-05-2018 
50397,1061.0,31-05-2018 
93432,50.2,31-05-2018 
95594,167.5,31-05-2018 
54420,470.0,31-05-2018 
69574,1.15,31-05-2018 
98262,4.45,31-05-2018 
98522,3.0,28-06-2018 
62343,nan,31-05-2018 
100301,0.2,31-05-2018 
89896,nan,28-06-2018 
71879,nan,28-06-2018 
72100,nan,28-06-2018 
95930,nan,28-06-2018 
96698,nan,28-06-2018 
44490,nan,31-05-2018 
45751,77.65,26-07-2018 
77965,nan,28-06-2018 
98267,50.8,31-05-2018 
55019,25.9,31-05-2018 
51606,0.15,31-05-2018 
59046,118.85,31-05-2018 
96843,33.0,31-05-2018 
60576,10.0,28-06-2018 
62140,77.0,31-05-2018 
89395,nan,28-06-2018 
70328,24.9,28-06-2018 
101514,1.45,31-05-2018 
78637,nan,28-06-2018 
82315,nan,28-06-2018 
72418,nan,28-06-2018 
50283,1914.8,31-05-2018 
45725,374.65,26-07-2018 
88002,2.5,31-05-2018 
91897,nan,28-06-2018 
100608,nan,26-07-2018 
96196,nan,28-06-2018 
68894,nan,28-06-2018 
39055,0.1,17-05-2018 
97390,nan,28-06-2018 
70095,70.65,31-05-2018 
60579,nan,28-06-2018 
89010,nan,28-06-2018 
69116,2.5,31-05-2018 
93534,3.05,28-06-2018 
105258,nan,28-06-2018 
48983,107.0,28-06-2018 
48770,585.5,28-06-2018 
58218,nan,31-05-2018 
68949,nan,28-06-2018 
69208,nan,31-05-2018 
64176,0.05,31-05-2018 
93821,38.2,31-05-2018 
54525,nan,31-05-2018 
62777,nan,28-06-2018 
70312,nan,28-06-2018 
72073,nan,28-06-2018 
76398,nan,28-06-2018 
50929,nan,30-06-2022 
49534,nan,29-12-2022 
95939,nan,28-06-2018 
70764,nan,31-05-2018 
88726,nan,31-05-2018 
90670,nan,28-06-2018 
98907,nan,28-06-2018 
36170,82.5,28-06-2018 
50329,495.8,31-05-2018 
90196,1.4,31-05-2018 
52151,13.5,31-05-2018 
60393,15.0,31-05-2018 
87976,nan,31-05-2018 
98507,12.5,28-06-2018 
99732,48.25,31-05-2018 
96693,0.25,28-06-2018 
79649,nan,28-06-2018 
89646,nan,28-06-2018 
52432,nan,31-05-2018 
94086,nan,31-05-2018 
81704,nan,28-06-2018 
39548,0.1,17-05-2018 
50221,5541.75,31-05-2018 
64877,1.4,31-05-2018 
58536,19.1,31-05-2018 
53476,3.5,31-05-2018 
99563,nan,31-05-2018 
89603,nan,28-06-2018 
96227,7.0,28-06-2018 
104580,nan,28-06-2018 
59402,nan,28-06-2018 
86844,nan,31-05-2018 
86270,nan,28-06-2018 
71117,nan,28-06-2018 
40463,0.45,31-05-2018 
40892,2075.0,31-05-2018 
96358,nan,31-05-2018 
49766,nan,28-06-2018 
69675,1.55,31-05-2018 
60192,14.0,28-06-2018 
60362,0.6,31-05-2018 
82868,nan,28-06-2018 
55243,31.45,31-05-2018 
45081,nan,24-05-2018 
58204,4.0,31-05-2018 
60139,nan,28-06-2018 
50404,986.9,31-05-2018 
80603,21.2,31-05-2018 
86795,15.0,31-05-2018 
53989,20.5,31-05-2018 
60659,5.05,31-05-2018 
88953,nan,28-06-2018 
70173,nan,28-06-2018 
51617,10.55,31-05-2018 
102813,50.95,31-05-2018 
72862,nan,28-06-2018 
59144,0.1,31-05-2018 
82742,nan,28-06-2018 
55006,1.15,31-05-2018 
69302,34.95,31-05-2018 
97911,nan,28-06-2018 
88202,0.05,31-05-2018 
88452,0.95,31-05-2018 
101524,0.35,31-05-2018 
88662,nan,31-05-2018 
60414,nan,28-06-2018 
95392,nan,28-06-2018 
99575,nan,31-05-2018 
39054,952.95,17-05-2018 
71805,0.35,31-05-2018 
56168,12.1,31-05-2018 
54289,nan,31-05-2018 
59458,3.1,28-06-2018 
61896,nan,31-05-2018 
84732,90.85,31-05-2018 
101961,0.2,31-05-2018 
78937,nan,28-06-2018 
88618,nan,31-05-2018 
66579,nan,31-05-2018 
57572,3.05,31-05-2018 
95925,nan,28-06-2018 
50523,220.05,31-05-2018 
65688,1.0,31-05-2018 
53188,nan,31-05-2018 
58460,0.7,28-06-2018 
61724,nan,31-05-2018 
61725,1.4,31-05-2018 
88316,0.9,31-05-2018 
98520,1.55,28-06-2018 
88399,nan,31-05-2018 
63213,3.9,31-05-2018 
61397,nan,31-05-2018 
71870,nan,28-06-2018 
40867,2852.75,27-12-2018 
70819,99.0,31-05-2018 
91257,1.05,31-05-2018 
85357,0.25,31-05-2018 
67110,2.5,31-05-2018 
59223,nan,31-05-2018 
87456,2.35,31-05-2018 
63019,51.0,31-05-2018 
79985,7.0,28-06-2018 
67240,nan,28-06-2018 
87866,nan,31-05-2018 
50411,313.95,31-05-2018 
53155,0.1,31-05-2018 
52136,nan,31-05-2018 
58377,nan,28-06-2018 
56237,nan,31-05-2018 
43861,0.1,17-05-2018 
49663,nan,27-09-2018 
49560,69.0,28-06-2018 
55119,10.0,31-05-2018 
89756,145.0,31-05-2018 
51767,0.3,31-05-2018 
65738,10.25,31-05-2018 
92113,131.4,31-05-2018 
89995,nan,28-06-2018 
90574,nan,28-06-2018 
96377,50.3,28-06-2018 
79466,nan,31-05-2018 
60133,0.75,31-05-2018 
94965,nan,28-06-2018 
69783,nan,31-05-2018 
45216,nan,31-05-2018 
54847,37.0,31-05-2018 
92389,2.45,31-05-2018 
97329,nan,28-06-2018 
89285,nan,28-06-2018 
89393,nan,31-05-2018 
60152,1.4,31-05-2018 
55059,26.4,31-05-2018 
56914,4.05,31-05-2018 
56919,2.0,31-05-2018 
90554,nan,28-06-2018 
72267,1650.0,31-05-2018 
52485,nan,31-05-2018 
52558,nan,31-05-2018 
98938,nan,28-06-2018 
45561,336.0,26-07-2018 
50337,nan,28-03-2019 
92397,33.35,31-05-2018 
93817,19.45,31-05-2018 
80593,nan,31-05-2018 
95286,450.0,31-05-2018 
67798,0.05,31-05-2018 
97997,16.0,31-05-2018 
62774,nan,28-06-2018 
62551,3.35,31-05-2018 
92236,nan,28-06-2018 
67166,35.15,31-05-2018 
81144,nan,28-06-2018 
45414,369.05,26-07-2018 
59295,nan,28-06-2018 
104249,nan,28-06-2018 
99569,nan,31-05-2018 
88718,0.05,31-05-2018 
50384,10.4,31-05-2018 
64120,3.85,31-05-2018 
53647,35.6,31-05-2018 
80247,nan,28-06-2018 
80940,nan,28-06-2018 
94062,0.2,31-05-2018 
104226,nan,28-06-2018 
50484,950.0,31-05-2018 
50155,nan,28-03-2019 
56880,nan,31-05-2018 
52630,62.0,31-05-2018 
53078,20.15,31-05-2018 
59361,14.4,31-05-2018 
62856,24.1,31-05-2018 
67230,6.25,28-06-2018 
72867,nan,28-06-2018 
73269,16.45,28-06-2018 
60424,nan,28-06-2018 
104368,nan,28-06-2018 
50437,581.15,31-05-2018 
41419,nan,17-05-2018 
46337,420.5,26-07-2018 
51713,2.85,31-05-2018 
72626,40.9,31-05-2018 
91864,0.05,31-05-2018 
76348,nan,31-05-2018 
96744,nan,28-06-2018 
91328,5.0,28-06-2018 
89363,nan,28-06-2018 
51624,nan,31-05-2018 
46178,nan,25-06-2020 
98941,nan,28-06-2018 
35013,nan,18-05-2018 
52979,7.4,31-05-2018 
66643,0.4,31-05-2018 
96104,56.55,31-05-2018 
62662,14.3,31-05-2018 
91317,nan,28-06-2018 
99253,12.25,31-05-2018 
77758,23.0,28-06-2018 
79941,nan,28-06-2018 
51218,173.0,31-05-2018 
60605,nan,28-06-2018 
90687,nan,28-06-2018 
95373,nan,28-06-2018 
54993,nan,31-05-2018 
71345,4.5,31-05-2018 
51620,0.05,31-05-2018 
51741,nan,31-05-2018 
96910,12.5,28-06-2018 
60636,5.35,31-05-2018 
97923,nan,28-06-2018 
81895,4.0,28-06-2018 
63270,2.35,28-06-2018 
45309,nan,27-06-2019 
63341,39.35,31-05-2018 
72112,nan,28-06-2018 
104234,11.5,28-06-2018 
77700,42.05,31-05-2018 
48248,2.0,31-05-2018 
63335,nan,28-06-2018 
90824,nan,28-06-2018 
98943,nan,28-06-2018 
51749,6.05,31-05-2018 
67419,0.25,31-05-2018 
67430,19.3,31-05-2018 
96849,71.2,31-05-2018 
96967,nan,28-06-2018 
61162,3.6,31-05-2018 
88160,0.5,31-05-2018 
45361,308.0,27-06-2019 
66638,nan,26-12-2019 
95418,5.0,28-06-2018 
64295,nan,31-05-2018 
54569,nan,31-05-2018 
91044,nan,28-06-2018 
60616,nan,28-06-2018 
50178,424.2,31-05-2018 
46170,nan,26-07-2018 
52251,22.6,31-05-2018 
87533,8.55,31-05-2018 
63985,nan,28-06-2018 
65297,1.8,31-05-2018 
87548,0.1,31-05-2018 
90952,2.25,31-05-2018 
36999,4.0,28-06-2018 
45933,nan,26-07-2018 
97733,3.4,31-05-2018 
69834,nan,31-05-2018 
91216,0.1,31-05-2018 
67994,nan,31-05-2018 
82857,nan,28-06-2018 
45126,nan,24-05-2018 
75108,nan,31-05-2018 
64711,53.5,31-05-2018 
65980,2.35,31-05-2018 
95860,nan,31-05-2018 
62716,0.3,31-05-2018 
89993,nan,28-06-2018 
50921,nan,30-06-2022 
50893,nan,30-06-2022 
97553,nan,28-06-2018 
71066,nan,28-06-2018 
96099,2.0,31-05-2018 
74788,nan,31-05-2018 
50256,377.2,31-05-2018 
63825,27.25,31-05-2018 
65193,154.75,31-05-2018 
53379,nan,31-05-2018 
69377,2.2,31-05-2018 
98688,3.4,28-06-2018 
62659,15.1,31-05-2018 
70486,nan,28-06-2018 
45819,nan,24-06-2021 
100378,nan,28-06-2018 
92644,nan,28-06-2018 
92951,nan,28-06-2018 
98948,nan,28-06-2018 
64462,nan,28-06-2018 
88635,3.1,31-05-2018 
57064,nan,31-05-2018 
95086,nan,31-05-2018 
61968,5.2,31-05-2018 
98757,65.35,31-05-2018 
101665,nan,28-06-2018 
88614,25.4,31-05-2018 
91200,0.35,31-05-2018 
70090,6.3,31-05-2018 
82781,2.05,28-06-2018 
72935,nan,28-06-2018 
45782,1163.0,26-07-2018 
52437,nan,31-05-2018 
94809,nan,28-06-2018 
45857,620.0,26-07-2018 
54838,16.0,31-05-2018 
43836,nan,17-05-2018 
91818,21.0,31-05-2018 
64781,51.0,31-05-2018 
56431,nan,31-05-2018 
65523,15.9,31-05-2018 
80918,0.75,31-05-2018 
95088,nan,31-05-2018 
59032,32.15,31-05-2018 
45939,nan,26-07-2018 
88253,0.2,31-05-2018 
70332,nan,28-06-2018 
46195,84.0,25-06-2020 
88663,32.0,31-05-2018 
89968,nan,31-05-2018 
60615,nan,28-06-2018 
72419,nan,28-06-2018 
52066,15.2,31-05-2018 
50442,1410.0,31-05-2018 
57062,167.8,31-05-2018 
60126,52.05,31-05-2018 
69374,39.7,31-05-2018 
89215,nan,31-05-2018 
102805,nan,31-05-2018 
63133,nan,31-05-2018 
95340,nan,28-06-2018 
71801,0.5,31-05-2018 
64173,13.35,31-05-2018 
75516,1.5,31-05-2018 
105233,14.1,28-06-2018 
59417,nan,28-06-2018 
54348,nan,31-05-2018 
45711,1122.05,26-07-2018 
48891,454.85,28-06-2018 
65312,2.15,31-05-2018 
58992,nan,31-05-2018 
53964,6.6,31-05-2018 
60188,0.25,31-05-2018 
88185,0.3,31-05-2018 
88958,nan,28-06-2018 
95235,10.75,31-05-2018 
46199,78.0,25-06-2020 
102067,40.4,31-05-2018 
94963,nan,28-06-2018 
73588,nan,28-06-2018 
87815,nan,31-05-2018 
82995,nan,28-06-2018 
43915,131.2,17-05-2018 
46402,nan,26-07-2018 
49643,nan,27-09-2018 
91254,nan,31-05-2018 
62726,0.2,31-05-2018 
70308,nan,28-06-2018 
36650,25.0,31-05-2018 
56662,28.0,31-05-2018 
101808,2.5,31-05-2018 
88692,14.8,31-05-2018 
88711,58.3,31-05-2018 
55063,21.45,31-05-2018 
63833,nan,31-05-2018 
55837,8.55,31-05-2018 
98514,4.5,28-06-2018 
95815,74.45,31-05-2018 
64632,25.65,31-05-2018 
40989,nan,30-06-2022 
60049,nan,28-06-2018 
95918,nan,28-06-2018 
64286,4.95,31-05-2018 
95330,nan,28-06-2018 
50680,nan,31-05-2018 
79612,nan,31-05-2018 
58972,5.6,31-05-2018 
88189,2.55,31-05-2018 
62543,4.45,31-05-2018 
89888,nan,28-06-2018 
73244,nan,28-06-2018 
35770,64.15,31-05-2018 
79468,nan,28-06-2018 
43656,0.25,31-05-2018 
66842,nan,31-05-2018 
67319,nan,28-06-2018 
71355,25.0,31-05-2018 
48706,618.0,28-06-2018 
48926,547.0,28-06-2018 
48792,420.95,28-06-2018 
61915,185.0,31-05-2018 
98963,nan,28-06-2018 
45236,nan,26-07-2018 
50857,nan,30-06-2022 
72443,nan,28-06-2018 
53697,nan,31-05-2018 
50517,441.0,31-05-2018 
72640,166.05,31-05-2018 
94056,0.55,31-05-2018 
66641,0.55,31-05-2018 
53644,17.0,31-05-2018 
53967,9.8,31-05-2018 
61980,2.0,31-05-2018 
88396,0.5,31-05-2018 
100549,0.15,31-05-2018 
101879,14.5,26-07-2018 
45625,nan,26-07-2018 
49470,nan,29-12-2022 
62033,0.25,31-05-2018 
58542,nan,28-06-2018 
50280,544.0,31-05-2018 
88723,124.0,31-05-2018 
52536,81.0,31-05-2018 
52635,265.0,31-05-2018 
96881,nan,28-06-2018 
66020,24.15,28-06-2018 
105378,25.0,28-06-2018 
